RouteId,Route,Order,DisplayName,OriginalName,Latitude,Longitude,GoogleMapsPoint,GoogleMapsFromCurrent,WazePoint
11,Маршрут №11,9,Поворот на Сирецько-Садову перед поверненням до ТСЦ,Маршрут №11. Поворот на Сирецько-Садову,50.4878727,30.3941923,"https://www.google.com/maps/search/?api=1&query=50.4878727,30.3941923","https://www.google.com/maps/dir/?api=1&destination=50.4865996,30.3943478&travelmode=driving&dir_action=navigate&waypoints=50.4878727,30.3941923",https://waze.com/ul?ll=50.4878727%2C30.3941923&navigate=yes
11,Маршрут №11,10,"Фініш — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №11. Завершення маршруту,50.4865996,30.3943478,"https://www.google.com/maps/search/?api=1&query=50.4865996,30.3943478","https://www.google.com/maps/dir/?api=1&destination=50.4865996,30.3943478&travelmode=driving&dir_action=navigate",https://waze.com/ul?ll=50.4865996%2C30.3943478&navigate=yes
12,Маршрут №12,1,"Старт — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №12. Початок маршруту,50.4866150,30.3941869,"https://www.google.com/maps/search/?api=1&query=50.4866150,30.3941869","https://www.google.com/maps/dir/?api=1&destination=50.4864722,30.3944958&travelmode=driving&dir_action=navigate&waypoints=50.4866150,30.3941869|50.4862336,30.3960859|50.4865872,30.3954419|50.4813180,30.4066894|50.4815194,30.4020576|50.4823421,30.3957598|50.4912459,30.3843160|50.4889941,30.3891474",https://waze.com/ul?ll=50.4866150%2C30.3941869&navigate=yes
12,Маршрут №12,2,Коло Мрії / Стеценка — в’їзд для проїзду прямо,Маршрут №12. Розворот по колу 1,50.4862336,30.3960859,"https://www.google.com/maps/search/?api=1&query=50.4862336,30.3960859","https://www.google.com/maps/dir/?api=1&destination=50.4864722,30.3944958&travelmode=driving&dir_action=navigate&waypoints=50.4862336,30.3960859|50.4865872,30.3954419|50.4813180,30.4066894|50.4815194,30.4020576|50.4823421,30.3957598|50.4912459,30.3843160|50.4889941,30.3891474",https://waze.com/ul?ll=50.4862336%2C30.3960859&navigate=yes
12,Маршрут №12,3,Коло Мрії / Стеценка — виїзд після проїзду прямо,Маршрут №12. Розворот по колу 2,50.4865872,30.3954419,"https://www.google.com/maps/search/?api=1&query=50.4865872,30.3954419","https://www.google.com/maps/dir/?api=1&destination=50.4864722,30.3944958&travelmode=driving&dir_action=navigate&waypoints=50.4865872,30.3954419|50.4813180,30.4066894|50.4815194,30.4020576|50.4823421,30.3957598|50.4912459,30.3843160|50.4889941,30.3891474",https://waze.com/ul?ll=50.4865872%2C30.3954419&navigate=yes
12,Маршрут №12,4,Район Данила Щербаківського / Марченка — розворот,Маршрут №12. Розворот на Марченка,50.4813180,30.4066894,"https://www.google.com/maps/search/?api=1&query=50.4813180,30.4066894","https://www.google.com/maps/dir/?api=1&destination=50.4864722,30.3944958&travelmode=driving&dir_action=navigate&waypoints=50.4813180,30.4066894|50.4815194,30.4020576|50.4823421,30.3957598|50.4912459,30.3843160|50.4889941,30.3891474",https://waze.com/ul?ll=50.4813180%2C30.4066894&navigate=yes
12,Маршрут №12,5,Поворот на вул. Ігоря Турчина,Маршрут №12. Поворот на Турчина,50.4815194,30.4020576,"https://www.google.com/maps/search/?api=1&query=50.4815194,30.4020576","https://www.google.com/maps/dir/?api=1&destination=50.4864722,30.3944958&travelmode=driving&dir_action=navigate&waypoints=50.4815194,30.4020576|50.4823421,30.3957598|50.4912459,30.3843160|50.4889941,30.3891474",https://waze.com/ul?ll=50.4815194%2C30.4020576&navigate=yes
12,Маршрут №12,6,Поворот на вул. Мрії,Маршрут №12. Поворот на Мрії,50.4823421,30.3957598,"https://www.google.com/maps/search/?api=1&query=50.4823421,30.3957598","https://www.google.com/maps/dir/?api=1&destination=50.4864722,30.3944958&travelmode=driving&dir_action=navigate&waypoints=50.4823421,30.3957598|50.4912459,30.3843160|50.4889941,30.3891474",https://waze.com/ul?ll=50.4823421%2C30.3957598&navigate=yes
12,Маршрут №12,7,Вул. Стеценка — розворот,Маршрут №12. Розворот на Стеценка,50.4912459,30.3843160,"https://www.google.com/maps/search/?api=1&query=50.4912459,30.3843160","https://www.google.com/maps/dir/?api=1&destination=50.4864722,30.3944958&travelmode=driving&dir_action=navigate&waypoints=50.4912459,30.3843160|50.4889941,30.3891474",https://waze.com/ul?ll=50.4912459%2C30.3843160&navigate=yes
12,Маршрут №12,8,Вул. Стеценка — об’їзд / контрольна точка,Маршрут №12. Обїзд на Стеценка,50.4889941,30.3891474,"https://www.google.com/maps/search/?api=1&query=50.4889941,30.3891474","https://www.google.com/maps/dir/?api=1&destination=50.4864722,30.3944958&travelmode=driving&dir_action=navigate&waypoints=50.4889941,30.3891474",https://waze.com/ul?ll=50.4889941%2C30.3891474&navigate=yes
12,Маршрут №12,9,"Фініш — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №12. Завершення маршруту,50.4864722,30.3944958,"https://www.google.com/maps/search/?api=1&query=50.4864722,30.3944958","https://www.google.com/maps/dir/?api=1&destination=50.4864722,30.3944958&travelmode=driving&dir_action=navigate",https://waze.com/ul?ll=50.4864722%2C30.3944958&navigate=yes
13,Маршрут №13,1,"Старт — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №13. Початок маршруту,50.4866865,30.3940478,"https://www.google.com/maps/search/?api=1&query=50.4866865,30.3940478","https://www.google.com/maps/dir/?api=1&destination=50.4865635,30.3944445&travelmode=driving&dir_action=navigate&waypoints=50.4866865,30.3940478|50.4862564,30.3961078|50.4865785,30.3954329|50.4812652,30.4068151|50.4816885,30.4025796|50.4821459,30.3957668|50.4868829,30.3956604|50.4912720,30.3843146",https://waze.com/ul?ll=50.4866865%2C30.3940478&navigate=yes
13,Маршрут №13,2,Коло Мрії / Стеценка — в’їзд для проїзду прямо,Маршрут №13. Розворот по колу 1,50.4862564,30.3961078,"https://www.google.com/maps/search/?api=1&query=50.4862564,30.3961078","https://www.google.com/maps/dir/?api=1&destination=50.4865635,30.3944445&travelmode=driving&dir_action=navigate&waypoints=50.4862564,30.3961078|50.4865785,30.3954329|50.4812652,30.4068151|50.4816885,30.4025796|50.4821459,30.3957668|50.4868829,30.3956604|50.4912720,30.3843146",https://waze.com/ul?ll=50.4862564%2C30.3961078&navigate=yes
13,Маршрут №13,3,Коло Мрії / Стеценка — виїзд після проїзду прямо,Маршрут №13. Розворот по колу 2,50.4865785,30.3954329,"https://www.google.com/maps/search/?api=1&query=50.4865785,30.3954329","https://www.google.com/maps/dir/?api=1&destination=50.4865635,30.3944445&travelmode=driving&dir_action=navigate&waypoints=50.4865785,30.3954329|50.4812652,30.4068151|50.4816885,30.4025796|50.4821459,30.3957668|50.4868829,30.3956604|50.4912720,30.3843146",https://waze.com/ul?ll=50.4865785%2C30.3954329&navigate=yes
13,Маршрут №13,4,Район Данила Щербаківського / Марченка — розворот,Маршрут №13. Розворот по Марченка,50.4812652,30.4068151,"https://www.google.com/maps/search/?api=1&query=50.4812652,30.4068151","https://www.google.com/maps/dir/?api=1&destination=50.4865635,30.3944445&travelmode=driving&dir_action=navigate&waypoints=50.4812652,30.4068151|50.4816885,30.4025796|50.4821459,30.3957668|50.4868829,30.3956604|50.4912720,30.3843146",https://waze.com/ul?ll=50.4812652%2C30.4068151&navigate=yes
13,Маршрут №13,5,Поворот на вул. Ігоря Турчина,Маршрут №13. Поворот на Турчини,50.4816885,30.4025796,"https://www.google.com/maps/search/?api=1&query=50.4816885,30.4025796","https://www.google.com/maps/dir/?api=1&destination=50.4865635,30.3944445&travelmode=driving&dir_action=navigate&waypoints=50.4816885,30.4025796|50.4821459,30.3957668|50.4868829,30.3956604|50.4912720,30.3843146",https://waze.com/ul?ll=50.4816885%2C30.4025796&navigate=yes
13,Маршрут №13,6,Поворот на вул. Мрії,Маршрут №13. Поворот на Мрії,50.4821459,30.3957668,"https://www.google.com/maps/search/?api=1&query=50.4821459,30.3957668","https://www.google.com/maps/dir/?api=1&destination=50.4865635,30.3944445&travelmode=driving&dir_action=navigate&waypoints=50.4821459,30.3957668|50.4868829,30.3956604|50.4912720,30.3843146",https://waze.com/ul?ll=50.4821459%2C30.3957668&navigate=yes
13,Маршрут №13,7,Коло Мрії / Стеценка — виїзд на вул. Стеценка,Маршрут №13. Поворот по колу на Стеценка,50.4868829,30.3956604,"https://www.google.com/maps/search/?api=1&query=50.4868829,30.3956604","https://www.google.com/maps/dir/?api=1&destination=50.4865635,30.3944445&travelmode=driving&dir_action=navigate&waypoints=50.4868829,30.3956604|50.4912720,30.3843146",https://waze.com/ul?ll=50.4868829%2C30.3956604&navigate=yes
13,Маршрут №13,8,Розворот / контрольна точка,Маршрут №13. Розворот,50.4912720,30.3843146,"https://www.google.com/maps/search/?api=1&query=50.4912720,30.3843146","https://www.google.com/maps/dir/?api=1&destination=50.4865635,30.3944445&travelmode=driving&dir_action=navigate&waypoints=50.4912720,30.3843146",https://waze.com/ul?ll=50.4912720%2C30.3843146&navigate=yes
13,Маршрут №13,9,"Фініш — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №13. Завершення маршруту,50.4865635,30.3944445,"https://www.google.com/maps/search/?api=1&query=50.4865635,30.3944445","https://www.google.com/maps/dir/?api=1&destination=50.4865635,30.3944445&travelmode=driving&dir_action=navigate",https://waze.com/ul?ll=50.4865635%2C30.3944445&navigate=yes
14,Маршрут №14,1,"Старт — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №14. Початок маршруту,50.4866301,30.3941763,"https://www.google.com/maps/search/?api=1&query=50.4866301,30.3941763","https://www.google.com/maps/dir/?api=1&destination=50.4865662,30.3943883&travelmode=driving&dir_action=navigate&waypoints=50.4866301,30.3941763|50.4812652,30.4068151|50.4907284,30.4058833|50.4824124,30.4047406|50.4878704,30.3942704",https://waze.com/ul?ll=50.4866301%2C30.3941763&navigate=yes
